"id";"name";"state_id";"created_at";"updated_at"
"677";"Jos North";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"678";"Jos South";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"679";"Kanam";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"680";"Kanke";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"681";"Langtang North";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"682";"Langtang South";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"683";"Mangu";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"684";"Mikang";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"685";"Pankshin";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"687";"Riyom";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"688";"Shendam";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"689";"Wase";"32";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"691";"Ahoada East";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"692";"Ahoada West";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"693";"Akuku Toru";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"694";"Andoni";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"696";"Bonny";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"697";"Degema";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"698";"Eleme";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"699";"Emohua";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"700";"Etche";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"701";"Gokana";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"702";"Ikwerre";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"703";"Khana";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"704";"Obio-Akpor";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"707";"Okrika";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"708";"Omuma";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"709";"Oyigbo";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"710";"Port-Harcourt";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"711";"Tai";"33";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"712";"Binji";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"713";"Bodinga";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"714";"Dange-Shuni";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"715";"Gada";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"716";"Goronyo";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"717";"Gudu LGA";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"718";"Gwadabawa";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"719";"Illela";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"720";"Isa";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"721";"Kebbe";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"722";"Sabon Birni";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"723";"Shagari";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"724";"Silame";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"725";"Sokoto North";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"726";"Sokoto South";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"727";"Tambuwal";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"728";"Tangaza";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"729";"Tureta";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"730";"Wamako";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"731";"Yabo";"34";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"732";"Bali";"35";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"733";"Jalingo";"35";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"734";"Kurmi";"35";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"735";"Lau";"35";"2019-09-09 20:16:25";"2019-09-09 20:16:25"
"736";"Sardauna";"35";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"737";"Takum";"35";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"738";"Ussa";"35";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"739";"Wukari";"35";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"740";"Zing";"35";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"741";"Bade";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"742";"Bursari";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"743";"Damaturu";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"744";"Fika";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"745";"Fune";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"746";"Geidam";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"747";"Nangere";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"748";"Nguru";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"749";"Potiskum";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"750";"Tarmua";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"751";"Yusufari";"36";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"752";"Birnin Magaji";"37";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"753";"Bungudu";"37";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"755";"Gusau";"37";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"756";"Kaura Namoda";"37";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"757";"Maru";"37";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"758";"Shinkafi";"37";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"759";"Talata Mafara";"37";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"760";"Zurmi";"37";"2019-09-09 20:16:26";"2019-09-09 20:16:26"
"761";"Anka";"37";"2019-09-09 20:23:33";"2019-09-09 20:23:33"
"762";"Tsafe";"37";"2019-09-09 20:23:37";"2019-09-09 20:23:37"
"763";"Ibeju Lekki";"25";"2019-09-09 20:23:47";"2019-10-04 20:43:26"
"764";"Gummi";"37";"2019-09-09 20:23:47";"2019-10-04 20:43:02"
"765";"Birnin Magaji/Kiyaw";"37";"2019-09-09 20:23:48";"2019-09-09 20:23:48"
"766";"Bukkuyum";"37";"2019-09-09 20:23:56";"2019-09-09 20:23:56"
"767";"Bakura";"37";"2019-09-09 20:24:00";"2019-09-09 20:24:00"
"768";"Maradun";"37";"2019-09-09 20:24:20";"2019-09-09 20:24:20"
"769";"Machina";"36";"2019-09-09 20:26:42";"2019-09-09 20:26:42"
"770";"Bosari";"36";"2019-09-09 20:26:51";"2019-09-09 20:26:51"
"771";"Jakusko";"36";"2019-09-09 20:26:55";"2019-09-09 20:26:55"
"772";"Gujba";"36";"2019-09-09 20:26:56";"2019-09-09 20:26:56"
"773";"Karasuwa";"36";"2019-09-09 20:27:04";"2019-09-09 20:27:04"
"774";"Yunusari";"36";"2019-09-09 20:27:09";"2019-09-09 20:27:09"
"775";"Gulani";"36";"2019-09-09 20:27:10";"2019-09-09 20:27:10"
"776";"Tarmuwa";"36";"2019-09-09 20:27:25";"2019-09-09 20:27:25"
"777";"Ardo Kola";"35";"2019-09-09 20:29:10";"2019-09-09 20:29:10"
"778";"Ibi";"35";"2019-09-09 20:29:10";"2019-09-09 20:29:10"
"779";"Donga";"35";"2019-09-09 20:29:10";"2019-09-09 20:29:10"
"780";"Gassol";"35";"2019-09-09 20:29:12";"2019-09-09 20:29:12"
"781";"Gashaka";"35";"2019-09-09 20:29:14";"2019-09-09 20:29:14"
"782";"Eti Osa";"25";"2019-09-09 20:29:17";"2019-10-04 20:41:25"
"783";"Ajeromi Ifelodun";"25";"2019-09-09 20:29:18";"2019-10-04 20:40:24"
"784";"Akure";"29";"2019-09-09 20:29:19";"2019-10-04 20:41:05"
"785";"Oshodi Isolo";"25";"2019-09-09 20:29:20";"2019-10-04 20:42:00"
"786";"Karim Lamido";"35";"2019-09-09 20:29:37";"2019-09-09 20:29:37"
"787";"Yorro";"35";"2019-09-09 20:29:45";"2019-09-09 20:29:45"
"788";"Wurno";"34";"2019-09-09 20:45:17";"2019-09-09 20:45:17"
"789";"Obio Akpor";"34";"2019-09-09 20:45:21";"2019-09-09 20:45:21"
"790";"Dange Shuni";"34";"2019-09-09 20:45:24";"2019-09-09 20:45:24"
"791";"Rabah";"34";"2019-09-09 20:45:39";"2019-09-09 20:45:39"
"792";"Kware";"34";"2019-09-09 20:45:51";"2019-09-09 20:45:51"
"793";"Ifako Ijaiye";"25";"2019-09-09 20:46:18";"2019-10-08 18:57:58"
"796";"Katsina Ala";"8";"2019-09-09 20:58:31";"2019-09-09 20:58:31"
"797";"Konshisha";"8";"2019-09-09 20:59:49";"2019-09-09 20:59:49"
"798";"Yola";"3";"2019-09-09 21:18:07";"2019-09-09 21:18:07"
"799";"Mayo Belwa";"3";"2019-09-09 21:18:31";"2019-09-09 21:18:31"
"800";"Maiha";"3";"2019-09-09 21:20:56";"2019-09-09 21:20:56"
"801";"Bauchi";"6";"2019-09-09 21:32:57";"2019-09-09 21:32:57"
"802";"Tafawa Balewa";"6";"2019-09-09 21:32:59";"2019-09-09 21:32:59"
"803";"Jamaare";"6";"2019-09-09 21:33:05";"2019-09-09 21:33:05"
"804";"Amuwo Odofin";"25";"2019-09-09 21:33:09";"2019-10-04 18:14:45"
"805";"Gombe";"16";"2019-09-09 21:33:12";"2019-10-04 18:15:09"
"806";"Tafawa-Balewa";"6";"2019-09-09 21:33:28";"2019-09-09 21:33:28"
"807";"Ningi";"6";"2019-09-09 21:33:48";"2019-09-09 21:33:48"
"808";"Abuja Municipal";"2";"2019-09-09 21:37:30";"2019-10-04 18:14:28"
"809";"1109";"6";"2019-09-09 21:38:07";"2019-09-09 21:38:07"
"810";"Shani";"9";"2019-09-09 22:01:22";"2019-09-09 22:01:22"
"811";"Bayo";"9";"2019-09-09 22:01:59";"2019-09-09 22:01:59"
"812";"Kaga";"9";"2019-09-09 22:02:01";"2019-09-09 22:02:01"
"813";"Hawul";"9";"2019-09-09 22:02:01";"2019-09-09 22:02:01"
"814";"Kwaya Kusar";"9";"2019-09-09 22:02:08";"2019-09-09 22:02:08"
"815";"Marte";"9";"2019-09-09 22:14:00";"2019-09-09 22:14:00"
"816";"Ngala";"9";"2019-09-09 22:14:09";"2019-09-09 22:14:09"
"817";"Mobbar";"9";"2019-09-09 22:15:03";"2019-09-09 22:15:03"
"818";"Kala/Balge";"9";"2019-09-09 22:15:07";"2019-09-09 22:15:07"
"819";"Kolokuma/Opkuma";"7";"2019-09-09 22:27:49";"2019-09-09 22:27:49"
"820";"Ado Odo/Ota";"28";"2019-09-09 22:44:24";"2019-10-04 20:49:28"
"821";"Shongom";"16";"2019-09-09 22:44:49";"2019-09-09 22:44:49"
"822";"Arewa Dandi";"22";"2019-09-10 08:08:53";"2019-09-10 08:08:53"
"823";"Ngaski";"22";"2019-09-10 08:09:05";"2019-09-10 08:09:05"
"824";"Shanga";"22";"2019-09-10 08:09:09";"2019-09-10 08:09:09"
"825";"Wasagu/Danko";"22";"2019-09-10 08:09:09";"2019-09-10 08:09:09"
"826";"Koko Besse";"22";"2019-09-10 08:09:32";"2019-09-10 08:09:32"
"827";"Sabon Gari";"19";"2019-09-10 08:22:55";"2019-10-04 19:40:49"
"829";"Malam Maduri";"18";"2019-09-10 08:30:22";"2019-09-10 08:30:22"
"830";"Birnin Kudu";"18";"2019-09-10 08:30:22";"2019-09-10 08:30:22"
"831";"Gwaram";"18";"2019-09-10 08:30:24";"2019-09-10 08:30:24"
"832";"Kafin Hausa";"18";"2019-09-10 08:30:24";"2019-09-10 08:30:24"
"833";"Maigatari";"18";"2019-09-10 08:30:24";"2019-09-10 08:30:24"
"834";"Sule Tankarkar";"18";"2019-09-10 08:30:26";"2019-09-10 08:30:26"
"835";"Gwarimpa";"18";"2019-09-10 08:30:28";"2019-09-10 08:30:28"
"836";"Guri";"18";"2019-09-10 08:30:28";"2019-09-10 08:30:28"
"837";"Miga";"18";"2019-09-10 08:30:50";"2019-09-10 08:30:50"
"838";"Kiyawa";"18";"2019-09-10 08:30:52";"2019-09-10 08:30:52"
"839";"Gwiwa";"18";"2019-09-10 08:31:03";"2019-09-10 08:31:03"
"840";"Kiri Kasama";"18";"2019-09-10 08:31:17";"2019-09-10 08:31:17"
"841";"Auyo";"18";"2019-09-10 08:31:21";"2019-09-10 08:31:21"
"842";"Matazu";"21";"2019-09-10 08:39:36";"2019-09-10 08:39:36"
"843";"Dutsin Ma";"21";"2019-09-10 08:39:48";"2019-09-10 08:39:48"
"844";"Kafur";"21";"2019-09-10 08:39:49";"2019-09-10 08:39:49"
"845";"Kankia";"21";"2019-09-10 08:39:49";"2019-09-10 08:39:49"
"846";"Kusada";"21";"2019-09-10 08:40:13";"2019-09-10 08:40:13"
"847";"Maiadua";"21";"2019-09-10 08:40:13";"2019-09-10 08:40:13"
"848";"Mashi";"21";"2019-09-10 08:40:58";"2019-09-10 08:40:58"
"849";"Rimi";"21";"2019-09-10 08:41:39";"2019-09-10 08:41:39"
"850";"Ido Osi";"14";"2019-09-10 08:47:24";"2019-09-10 08:47:24"
"851";"Aiyekire (Gbonyin)";"14";"2019-09-10 08:48:07";"2019-09-10 08:48:07"
"852";"Irepodun";"30";"2019-09-10 08:50:10";"2019-10-04 20:19:48"
"853";"Dei Dei";"23";"2019-09-10 09:46:46";"2019-09-10 09:46:46"
"854";"Mopa Muro";"23";"2019-09-10 09:46:47";"2019-09-10 09:46:47"
"855";"Okene";"23";"2019-09-10 09:46:49";"2019-09-10 09:46:49"
"856";"Kogi";"23";"2019-09-10 09:46:49";"2019-09-10 09:46:49"
"857";"Igalamela Odolu";"23";"2019-09-10 09:46:50";"2019-09-10 09:46:50"
"858";"Omala";"23";"2019-09-10 09:46:58";"2019-09-10 09:46:58"
"859";"Olamaboro";"23";"2019-09-10 09:47:21";"2019-09-10 09:47:21"
"860";"Yagba East";"23";"2019-09-10 09:47:24";"2019-09-10 09:47:24"
"861";"Port Harcourt";"33";"2019-09-10 09:47:44";"2019-10-08 18:56:57"
"862";"Warri Central";"11";"2019-09-10 09:47:45";"2019-10-04 20:14:13"
"863";"Owerri Municipal";"17";"2019-09-10 10:24:28";"2019-09-10 10:24:28"
"864";"Aboh Mbaise";"17";"2019-09-10 10:24:30";"2019-09-10 10:24:30"
"865";"Ahiazu Mbaise";"17";"2019-09-10 10:24:44";"2019-09-10 10:24:44"
"866";"Ehime Mbano";"17";"2019-09-10 10:25:16";"2019-09-10 10:25:16"
"867";"Ngor Okpala";"17";"2019-09-10 10:25:50";"2019-09-10 10:25:50"
"868";"Olorunda";"30";"2019-09-10 10:37:19";"2019-10-04 20:05:02"
"871";"Ile Oluji Okeigbo";"29";"2019-09-11 08:09:34";"2019-09-11 08:09:34"
"872";"Ese Odo";"29";"2019-09-11 08:09:36";"2019-09-11 08:09:36"
"873";"Quan Anpan";"32";"2019-09-11 10:06:44";"2019-09-11 10:06:44"
"874";"Osisioma";"1";"2019-09-11 19:38:17";"2019-09-11 19:38:17"
"875";"Isiala Ngwa North";"1";"2019-09-11 19:39:13";"2019-09-11 19:39:13"
"876";"Isiala Ngwa South";"1";"2019-09-11 19:39:35";"2019-09-11 19:39:35"
"877";"Umunneochi";"1";"2019-09-11 19:43:13";"2019-09-11 19:43:13"
"878";"Obioma Ngwa";"1";"2019-09-11 19:48:39";"2019-09-11 19:48:39"
"879";"1001";"1";"2019-09-11 20:53:46";"2019-09-11 20:53:46"
"880";"Nasarawa Egon";"26";"2019-09-11 21:03:35";"2019-09-11 21:03:35"
"885";"Oriade";"30";"2019-09-12 14:32:19";"2019-10-04 20:32:11"
"886";"Ayedade";"30";"2019-09-12 14:32:21";"2019-10-04 20:27:41"
"887";"Atakunmosa East";"30";"2019-09-12 14:32:29";"2019-09-12 14:32:29"
"888";"Ejigbo";"30";"2019-09-12 14:32:41";"2019-09-12 14:32:41"
"889";"Odo Otin";"30";"2019-09-12 14:32:46";"2019-09-12 14:32:46"
"890";"Ifelodun";"30";"2019-09-12 14:32:48";"2019-09-12 14:32:48"
"891";"Ayedire";"30";"2019-09-12 14:34:13";"2019-09-12 14:34:13"
"892";"Ola Oluwa";"30";"2019-09-12 14:36:14";"2019-09-12 14:36:14"
"893";"Atakunmosa West";"30";"2019-09-12 14:37:11";"2019-09-12 14:37:11"
"894";"Benin City";"13";"2019-09-12 14:38:20";"2019-10-04 20:29:38"
"895";"Central";"30";"2019-09-12 14:41:36";"2019-09-12 14:41:36"
"897";"Apo";"5";"2019-09-12 19:21:06";"2019-09-12 19:21:06"
"898";"Asaba";"11";"2019-09-12 19:24:45";"2019-10-04 16:05:40"
"899";"Ibadan";"31";"2019-09-13 17:58:04";"2019-09-13 17:58:04"
"900";"Ona Ara";"31";"2019-09-13 17:58:13";"2019-09-13 17:58:13"
"901";"Ibadan Central";"31";"2019-09-13 18:09:56";"2019-09-13 18:09:56"
"902";"Obafemi Owode";"28";"2019-09-13 19:27:13";"2019-10-04 20:33:52"
"903";"Wuse 2";"2";"2019-09-13 19:29:46";"2019-10-04 20:34:47"
"904";"Ibafo";"28";"2019-09-20 17:20:33";"2019-09-20 17:20:33"
"905";"Ogun Waterside";"28";"2019-09-20 17:21:12";"2019-09-20 17:21:12"
"906";"Abeokuta";"28";"2019-09-20 17:22:53";"2019-09-20 17:22:53"
"907";"Yewa North";"28";"2019-09-20 17:23:00";"2019-09-20 17:23:00"
"908";"Yewa South";"28";"2019-09-20 17:28:06";"2019-09-20 17:28:06"
"910";"Abua/Odual";"33";"2019-09-21 15:22:02";"2019-10-04 20:37:48"
"911";"Opobo/Nkoro";"33";"2019-09-21 15:39:16";"2019-09-21 15:39:16"
"912";"Ogba/Egbema Ndoni";"33";"2019-09-21 15:44:24";"2019-09-21 15:44:24"
"913";"Ogu Bolo";"33";"2019-09-21 15:49:00";"2019-09-21 15:49:00"
"914";"Asari Toru";"33";"2019-09-21 16:11:15";"2019-09-21 16:11:15"
"915";"Karu";"2";"2019-09-25 09:44:15";"2019-09-25 09:44:15"
"916";"Idu";"2";"2019-09-25 10:34:07";"2019-09-25 10:34:07"
"917";"Oji River";"15";"2019-09-29 00:00:12";"2019-10-04 20:22:56"
"918";"nan";"25";"2019-10-07 15:14:06";"2019-10-07 15:14:06"
"919";"1527";"25";"2019-10-08 17:45:31";"2019-10-08 17:45:31"
"922";"Select an LGA";"25";"2019-10-17 04:46:32";"2019-10-17 04:46:32"
"924";"Rimin Gado";"20";"2019-10-24 15:57:25";"2019-10-24 15:57:25"
"925";"Dawakin Tofa";"20";"2019-10-24 16:15:14";"2019-10-24 16:15:14"
"926";"Minjibir";"20";"2019-10-24 16:44:22";"2019-10-24 16:44:22"
"927";"Takai";"20";"2019-10-24 17:18:08";"2019-10-24 17:18:08"
"928";"Doguwa";"20";"2019-10-24 18:54:29";"2019-10-24 18:54:29"
"929";"Tsanyawa";"20";"2019-10-24 19:12:50";"2019-10-24 19:12:50"
"930";"Etinam";"4";"2019-12-05 15:43:33";"2019-12-05 15:43:33"
"931";"Ika Annang";"4";"2019-12-05 15:46:30";"2019-12-05 15:46:30"
"932";"Esit Eket";"4";"2019-12-05 15:48:33";"2019-12-05 15:48:33"
"933";"Etim Ekpo";"4";"2019-12-05 15:49:23";"2019-12-05 15:49:23"
"934";"Uru Offong Oruko";"4";"2019-12-05 16:01:03";"2019-12-05 16:01:03"
"935";"1049";"4";"2019-12-05 18:54:40";"2019-12-05 18:54:40"
"937";"Calabar Municipal";"10";"2019-12-07 03:18:11";"2019-12-07 03:18:11"
"938";"Bekwarra";"10";"2019-12-07 03:18:57";"2019-12-07 03:18:57"
"939";"Etunk";"10";"2019-12-07 03:28:50";"2019-12-07 03:28:50"
"940";"Gumi";"37";"2019-12-07 21:30:13";"2019-12-07 21:30:13"
"941";"Benin";"13";"2019-12-08 00:20:08";"2019-12-08 00:20:08"
"942";"Ikpoba Okha";"13";"2019-12-08 00:20:19";"2019-12-08 00:20:19"
"943";"Akoko Edo";"13";"2019-12-08 00:20:22";"2019-12-08 00:20:22"
"944";"Uzo Uwani";"15";"2019-12-09 13:06:58";"2019-12-09 13:06:58"
"945";"Igbo Eze North";"15";"2019-12-09 13:14:56";"2019-12-09 13:14:56"
"946";"Igbo Etiti";"15";"2019-12-09 13:26:48";"2019-12-09 13:26:48"
"947";"Birnin Gwari";"19";"2019-12-09 18:12:38";"2019-12-09 18:12:38"
"948";"Zangon Kataf";"19";"2019-12-09 19:39:27";"2019-12-09 19:39:27"
"949";"Kubah";"19";"2019-12-09 19:40:21";"2019-12-09 19:40:21"
"950";"Jemaa";"19";"2019-12-09 19:42:03";"2019-12-09 19:42:03"
"951";"Kiru";"20";"2019-12-11 01:41:57";"2019-12-11 01:41:57"
"952";"Oke Ero";"24";"2019-12-11 13:42:53";"2019-12-11 13:42:53"
"953";"Ekiti";"24";"2019-12-11 13:58:08";"2019-12-11 13:58:08"
"954";"Munya";"27";"2019-12-11 21:42:53";"2019-12-11 21:42:53"
"955";;"29";"2019-12-14 14:58:02";"2019-12-14 14:58:02"
"956";"Ori Ade";"30";"2019-12-14 15:16:33";"2019-12-14 15:16:33"
"957";"Ayeda Ade";"30";"2019-12-14 15:16:41";"2019-12-14 15:16:41"
"958";"Aboa/Odual";"33";"2019-12-15 20:29:50";"2019-12-15 20:29:50"
"959";"Karimu";"2";"2019-12-17 16:04:06";"2019-12-17 16:04:06"
